Store,Date,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
42,2013-10-03,4,8951.43,1074,1,1,a,0
42,2013-10-04,5,10354.94,1074,1,1,0,0
42,2013-10-05,6,10398.56,1085,1,1,0,0
42,2013-10-06,7,0.0,0,0,1,0,0
42,2013-10-07,1,7025.32,1055,1,0,0,0
42,2013-10-08,2,0.0,0,0,0,0,0
42,2013-10-09,3,6081.23,730,1,0,0,0
42,2013-10-10,4,7295.7,876,1,0,0,0
42,2013-10-11,5,6837.16,889,1,0,0,0
42,2013-10-12,6,9327.19,870,1,0,0,0
42,2013-10-13,7,0.0,0,0,0,0,0
42,2013-10-14,1,9489.39,1033,1,1,0,0
42,2013-10-15,2,8930.55,1026,1,1,0,0
42,2013-10-16,3,6809.84,781,1,1,0,0
42,2013-10-17,4,7964.05,1051,1,1,0,0
42,2013-10-18,5,9852.53,1099,1,1,0,0
42,2013-10-19,6,11203.41,1391,1,1,0,0
42,2013-10-20,7,0.0,0,0,1,0,0
42,2013-10-21,1,7852.23,1105,1,0,0,0
42,2013-10-22,2,5483.41,725,1,0,0,0
42,2013-10-23,3,6993.35,1019,1,0,0,0
42,2013-10-24,4,7728.15,889,1,0,0,0
42,2013-10-25,5,7859.36,1069,1,0,0,0
42,2013-10-26,6,9195.45,804,1,0,0,0
42,2013-10-27,7,0.0,0,0,0,0,0
42,2013-10-28,1,8746.57,1136,1,1,0,0
42,2013-10-29,2,7985.21,908,1,1,0,0
42,2013-10-30,3,6308.64,716,1,1,0,0
42,2013-10-31,4,8016.17,1050,1,1,0,0
42,2013-11-01,5,9624.68,1049,1,1,0,0
42,2013-11-02,6,11890.95,1377,1,1,0,0
42,2013-11-03,7,0.0,0,0,1,0,0
42,2013-11-04,1,8352.4,986,1,0,0,0
42,2013-11-05,2,8015.67,841,1,0,0,0
42,2013-11-06,3,8150.18,901,1,0,0,0
42,2013-11-07,4,7659.05,962,1,0,0,0
42,2013-11-08,5,9811.34,1367,1,0,0,0
42,2013-11-09,6,8872.99,1057,1,0,0,0
42,2013-11-10,7,0.0,0,0,0,0,0
42,2013-11-11,1,9192.85,1138,1,1,0,0
42,2013-11-12,2,10162.16,1193,1,1,0,0
42,2013-11-13,3,8447.82,1035,1,1,0,0
42,2013-11-14,4,8150.31,898,1,1,0,0
42,2013-11-15,5,9208.3,1027,1,1,0,0
42,2013-11-16,6,12295.73,1601,1,1,0,0
42,2013-11-17,7,0.0,0,0,1,0,0
42,2013-11-18,1,8577.11,940,1,0,0,0
42,2013-11-19,2,7270.33,800,1,0,0,0
42,2013-11-20,3,7030.98,836,1,0,0,0
42,2013-11-21,4,6681.58,714,1,0,0,0
42,2013-11-22,5,9465.65,1044,1,0,0,0
42,2013-11-23,6,9141.77,1297,1,0,0,0
42,2013-11-24,7,0.0,0,0,0,0,0
42,2013-11-25,1,10382.59,1347,1,1,0,0
42,2013-11-26,2,9045.26,1065,1,1,0,0
42,2013-11-27,3,8696.79,1153,1,1,0,0
42,2013-11-28,4,9596.57,1262,1,1,0,0
42,2013-11-29,5,10754.88,1427,1,1,0,0
42,2013-11-30,6,11198.64,1136,1,1,0,0
42,2013-12-01,7,0.0,0,0,1,0,0
42,2013-12-02,1,9135.87,1195,1,0,0,0
42,2013-12-03,2,7654.74,916,1,0,0,0
42,2013-12-04,3,8577.59,924,1,0,0,0
42,2013-12-05,4,9498.11,1080,1,0,0,0
42,2013-12-06,5,9612.5,1390,1,0,0,0
42,2013-12-07,6,0.0,0,0,0,0,0
42,2013-12-08,7,0.0,0,0,0,0,0
42,2013-12-09,1,11499.34,1719,1,1,0,0
42,2013-12-10,2,9729.26,882,1,1,0,0
42,2013-12-11,3,9437.28,1105,1,1,0,0
42,2013-12-12,4,9755.39,1407,1,1,0,0
42,2013-12-13,5,11690.18,1203,1,1,0,0
42,2013-12-14,6,14188.0,1754,1,1,0,0
42,2013-12-15,7,0.0,0,0,1,0,0
42,2013-12-16,1,8766.81,996,1,0,0,0
42,2013-12-17,2,7433.36,949,1,0,0,0
42,2013-12-18,3,8691.84,836,1,0,0,0
42,2013-12-19,4,6654.45,829,1,0,0,0
42,2013-12-20,5,13545.32,1626,1,0,c,0
42,2013-12-21,6,15255.98,1779,1,0,c,0
42,2013-12-22,7,0.0,0,0,0,c,0
42,2013-12-23,1,15451.59,1684,1,1,c,1
42,2013-12-24,2,14417.33,1545,1,1,c,1
42,2013-12-25,3,14427.65,1795,1,1,c,1
42,2013-12-26,4,14485.32,2113,1,1,c,1
42,2013-12-27,5,13718.67,1315,1,1,0,1
42,2013-12-28,6,16084.36,1840,1,1,0,1
42,2013-12-29,7,0.0,0,0,1,0,1
42,2013-12-30,1,10595.77,1099,1,0,0,1
42,2013-12-31,2,8583.92,1046,1,0,0,1
42,2014-01-01,3,6030.71,778,1,0,a,1
42,2014-01-02,4,5666.96,697,1,0,0,1
42,2014-01-03,5,6464.85,777,1,0,0,1
42,2014-01-04,6,8291.72,1017,1,0,0,1
42,2014-01-05,7,0.0,0,0,0,0,1
42,2014-01-06,1,7588.44,870,1,1,0,0
42,2014-01-07,2,6695.54,790,1,1,0,0
42,2014-01-08,3,4494.82,561,1,1,0,0
42,2014-01-09,4,7116.88,857,1,1,0,0
42,2014-01-10,5,7812.89,1123,1,1,0,0
42,2014-01-11,6,8333.97,1006,1,1,0,0
42,2014-01-12,7,0.0,0,0,1,0,0
42,2014-01-13,1,6610.09,725,1,0,0,0
42,2014-01-14,2,4910.18,608,1,0,0,0
42,2014-01-15,3,6469.17,900,1,0,0,0
42,2014-01-16,4,4860.48,546,1,0,0,0
42,2014-01-17,5,6238.4,632,1,0,0,0
42,2014-01-18,6,6356.97,739,1,0,0,0
42,2014-01-19,7,0.0,0,0,0,0,0
42,2014-01-20,1,7115.7,767,1,1,0,0
42,2014-01-21,2,5420.03,646,1,1,0,0
42,2014-01-22,3,6384.04,625,1,1,0,0
42,2014-01-23,4,6058.17,763,1,1,0,0
42,2014-01-24,5,7266.38,806,1,1,0,0
42,2014-01-25,6,7224.49,872,1,1,0,0
42,2014-01-26,7,0.0,0,0,1,0,0
42,2014-01-27,1,5823.68,675,1,0,0,0
42,2014-01-28,2,5038.33,542,1,0,0,0
42,2014-01-29,3,6296.68,706,1,0,0,0
42,2014-01-30,4,5714.48,850,1,0,0,0
42,2014-01-31,5,7101.15,794,1,0,0,0
42,2014-02-01,6,7562.68,985,1,0,0,0
42,2014-02-02,7,0.0,0,0,0,0,0
42,2014-02-03,1,7620.15,928,1,1,0,0
42,2014-02-04,2,6701.31,703,1,1,0,0
42,2014-02-05,3,5368.24,756,1,1,0,0
42,2014-02-06,4,5439.84,717,1,1,0,0
42,2014-02-07,5,7141.53,985,1,1,0,0
42,2014-02-08,6,7533.53,854,1,1,0,0
42,2014-02-09,7,0.0,0,0,1,0,0
42,2014-02-10,1,6914.0,779,1,0,0,0
42,2014-02-11,2,4324.85,551,1,0,0,0
42,2014-02-12,3,5858.31,692,1,0,0,0
42,2014-02-13,4,5932.85,851,1,0,0,0
42,2014-02-14,5,6479.61,759,1,0,0,0
42,2014-02-15,6,7412.28,840,1,0,0,0
42,2014-02-16,7,0.0,0,0,0,0,0
42,2014-02-17,1,8182.74,1069,1,1,0,0
42,2014-02-18,2,0.0,0,0,1,0,0
42,2014-02-19,3,6618.89,853,1,1,0,0
42,2014-02-20,4,7274.2,856,1,1,0,0
42,2014-02-21,5,0.0,0,0,1,0,0
42,2014-02-22,6,0.0,0,0,1,0,0
42,2014-02-23,7,0.0,0,0,1,0,0
42,2014-02-24,1,6029.82,682,1,0,0,0
42,2014-02-25,2,5368.84,623,1,0,0,0
42,2014-02-26,3,5709.64,593,1,0,0,0
42,2014-02-27,4,4460.3,528,1,0,0,0
42,2014-02-28,5,5071.52,634,1,0,0,0
42,2014-03-01,6,7950.68,831,1,0,0,0
42,2014-03-02,7,0.0,0,0,0,0,0
42,2014-03-03,1,9676.85,978,1,1,0,0
42,2014-03-04,2,7505.06,979,1,1,0,0
42,2014-03-05,3,7572.69,929,1,1,0,0
42,2014-03-06,4,8342.19,936,1,1,0,0
42,2014-03-07,5,8688.56,1186,1,1,0,0
42,2014-03-08,6,10012.03,1078,1,1,0,0
42,2014-03-09,7,0.0,0,0,1,0,0
42,2014-03-10,1,6780.05,797,1,0,0,0
42,2014-03-11,2,6071.94,725,1,0,0,0
42,2014-03-12,3,6419.5,741,1,0,0,0
42,2014-03-13,4,6783.8,882,1,0,0,0
42,2014-03-14,5,6850.76,784,1,0,0,0
42,2014-03-15,6,8844.1,1130,1,0,0,0
42,2014-03-16,7,0.0,0,0,0,0,0
42,2014-03-17,1,6809.22,799,1,1,0,0
42,2014-03-18,2,7254.04,782,1,1,0,0
42,2014-03-19,3,7901.5,898,1,1,0,0
42,2014-03-20,4,7134.24,816,1,1,0,0
42,2014-03-21,5,9027.19,986,1,1,0,0
42,2014-03-22,6,10402.8,1170,1,1,0,0
42,2014-03-23,7,0.0,0,0,1,0,0
42,2014-03-24,1,6784.26,817,1,0,0,0
42,2014-03-25,2,6975.0,896,1,0,0,0
42,2014-03-26,3,6578.57,695,1,0,0,0
42,2014-03-27,4,5644.84,751,1,0,0,0
42,2014-03-28,5,6906.12,953,1,0,0,0
42,2014-03-29,6,9050.61,1087,1,0,0,0
42,2014-03-30,7,0.0,0,0,0,0,0
42,2014-03-31,1,11301.09,1372,1,1,b,0
42,2014-04-01,2,11341.37,1530,1,1,b,0
42,2014-04-02,3,8004.56,923,1,1,0,0
42,2014-04-03,4,8254.19,833,1,1,0,0
42,2014-04-04,5,7786.26,1051,1,1,0,0
42,2014-04-05,6,14214.46,1642,1,1,b,0
42,2014-04-06,7,0.0,0,0,1,b,0
42,2014-04-07,1,7173.67,921,1,0,0,0
42,2014-04-08,2,6208.28,748,1,0,0,0
42,2014-04-09,3,7248.88,775,1,0,0,0
42,2014-04-10,4,8008.25,941,1,0,0,1
42,2014-04-11,5,9330.15,1096,1,0,0,1
42,2014-04-12,6,10419.19,1143,1,0,0,1
42,2014-04-13,7,0.0,0,0,0,0,1
42,2014-04-14,1,9584.48,1169,1,1,0,1
42,2014-04-15,2,8453.24,977,1,1,0,1
42,2014-04-16,3,8027.08,905,1,1,0,1
42,2014-04-17,4,8646.99,947,1,1,0,1
42,2014-04-18,5,9368.53,1096,1,1,0,1
42,2014-04-19,6,12772.16,1549,1,1,0,1
42,2014-04-20,7,0.0,0,0,1,b,1
42,2014-04-21,1,10765.53,1083,1,0,b,1
42,2014-04-22,2,7097.51,792,1,0,0,1
42,2014-04-23,3,6403.49,810,1,0,0,1
42,2014-04-24,4,7564.22,869,1,0,0,1
42,2014-04-25,5,8457.26,984,1,0,0,0
42,2014-04-26,6,9696.86,1282,1,0,0,0
42,2014-04-27,7,0.0,0,0,0,0,0
42,2014-04-28,1,7853.92,833,1,1,0,0
42,2014-04-29,2,7823.71,893,1,1,0,0
42,2014-04-30,3,9058.22,1078,1,1,0,0
42,2014-05-01,4,8882.3,928,1,1,a,0
42,2014-05-02,5,10913.39,1171,1,1,0,0
42,2014-05-03,6,11179.63,1345,1,1,0,0
42,2014-05-04,7,0.0,0,0,1,0,0
42,2014-05-05,1,7295.25,818,1,0,0,0
42,2014-05-06,2,7485.92,980,1,0,0,0
42,2014-05-07,3,6420.26,694,1,0,0,0
42,2014-05-08,4,8372.39,867,1,0,0,0
42,2014-05-09,5,9474.48,1182,1,0,0,0
42,2014-05-10,6,8576.88,884,1,0,0,0
42,2014-05-11,7,0.0,0,0,0,0,0
42,2014-05-12,1,9145.3,1093,1,1,0,0
42,2014-05-13,2,9575.72,1341,1,1,0,0
42,2014-05-14,3,8534.75,1113,1,1,0,0
42,2014-05-15,4,7734.92,938,1,1,0,0
42,2014-05-16,5,9559.58,1095,1,1,0,0
42,2014-05-17,6,12764.75,1483,1,1,0,0
42,2014-05-18,7,0.0,0,0,1,0,0
42,2014-05-19,1,8159.48,900,1,0,0,0
42,2014-05-20,2,8218.83,1140,1,0,0,0
42,2014-05-21,3,6849.12,737,1,0,0,0
42,2014-05-22,4,8295.8,961,1,0,0,0
42,2014-05-23,5,8870.68,1030,1,0,0,0
42,2014-05-24,6,9673.59,1016,1,0,0,0
42,2014-05-25,7,0.0,0,0,0,0,0
42,2014-05-26,1,0.0,0,0,1,0,0
42,2014-05-27,2,9413.47,1155,1,1,0,0
42,2014-05-28,3,8367.17,907,1,1,0,0
42,2014-05-29,4,9029.85,1095,1,1,0,0
42,2014-05-30,5,10108.32,1163,1,1,0,0
42,2014-05-31,6,11477.83,1338,1,1,0,0
42,2014-06-01,7,0.0,0,0,1,0,0
42,2014-06-02,1,6220.56,852,1,0,0,0
42,2014-06-03,2,6122.07,659,1,0,0,0
42,2014-06-04,3,5249.4,654,1,0,0,0
42,2014-06-05,4,7849.13,953,1,0,0,0
42,2014-06-06,5,5428.4,709,1,0,0,0
42,2014-06-07,6,9239.78,960,1,0,0,0
42,2014-06-08,7,0.0,0,0,0,0,0
42,2014-06-09,1,8863.68,935,1,1,0,0
42,2014-06-10,2,6218.82,633,1,1,0,0
42,2014-06-11,3,8087.94,943,1,1,0,0
42,2014-06-12,4,7847.81,955,1,1,0,0
42,2014-06-13,5,8216.69,985,1,1,0,0
42,2014-06-14,6,10137.96,1238,1,1,0,0
42,2014-06-15,7,0.0,0,0,1,0,0
42,2014-06-16,1,8273.59,947,1,0,0,0
42,2014-06-17,2,7486.36,905,1,0,0,0
42,2014-06-18,3,5972.86,618,1,0,0,0
42,2014-06-19,4,5247.93,617,1,0,0,0
42,2014-06-20,5,6711.54,802,1,0,0,0
42,2014-06-21,6,8129.49,974,1,0,0,0
42,2014-06-22,7,0.0,0,0,0,0,0
42,2014-06-23,1,7774.08,964,1,1,0,0
42,2014-06-24,2,8416.54,846,1,1,0,0
42,2014-06-25,3,7982.2,965,1,1,0,0
42,2014-06-26,4,7574.31,764,1,1,0,0
42,2014-06-27,5,8036.09,940,1,1,0,0
42,2014-06-28,6,9910.69,1514,1,1,0,0
42,2014-06-29,7,0.0,0,0,1,0,0
42,2014-06-30,1,7010.36,975,1,0,0,0
42,2014-07-01,2,4646.53,550,1,0,0,1
42,2014-07-02,3,6924.59,712,1,0,0,1
42,2014-07-03,4,6030.4,758,1,0,0,1
42,2014-07-04,5,7511.23,884,1,0,0,1
42,2014-07-05,6,8794.68,1125,1,0,0,1
42,2014-07-06,7,0.0,0,0,0,0,1
42,2014-07-07,1,8535.11,914,1,1,0,1
42,2014-07-08,2,7529.71,802,1,1,0,1
42,2014-07-09,3,8043.9,969,1,1,0,1
42,2014-07-10,4,8124.09,972,1,1,0,1
42,2014-07-11,5,7617.33,1077,1,1,0,1
42,2014-07-12,6,10771.49,1288,1,1,0,1
42,2014-07-13,7,0.0,0,0,1,0,1
42,2014-07-14,1,6646.08,820,1,0,0,1
42,2014-07-15,2,5550.02,700,1,0,0,1
42,2014-07-16,3,7617.83,774,1,0,0,1
42,2014-07-17,4,6385.51,795,1,0,0,1
42,2014-07-18,5,7659.77,885,1,0,0,1
42,2014-07-19,6,7953.24,934,1,0,0,1
42,2014-07-20,7,0.0,0,0,0,0,1
42,2014-07-21,1,8402.71,1230,1,1,0,1
42,2014-07-22,2,8481.23,890,1,1,0,1
42,2014-07-23,3,8433.82,928,1,1,0,1
42,2014-07-24,4,6583.99,661,1,1,0,1
42,2014-07-25,5,8053.05,1212,1,1,0,1
42,2014-07-26,6,9977.38,1197,1,1,0,1
42,2014-07-27,7,0.0,0,0,1,0,1
42,2014-07-28,1,6181.72,706,1,0,0,1
42,2014-07-29,2,5320.14,591,1,0,0,1
42,2014-07-30,3,5583.57,827,1,0,0,1
42,2014-07-31,4,5821.0,710,1,0,0,1
42,2014-08-01,5,9162.02,1053,1,0,0,1
42,2014-08-02,6,10571.18,1344,1,0,0,1
42,2014-08-03,7,0.0,0,0,0,0,1
42,2014-08-04,1,10402.08,1286,1,1,0,1
42,2014-08-05,2,9138.53,986,1,1,0,1
42,2014-08-06,3,8999.88,1149,1,1,0,1
42,2014-08-07,4,8287.35,1074,1,1,0,1
42,2014-08-08,5,9778.39,1096,1,1,0,1
42,2014-08-09,6,12821.9,1416,1,1,0,1
42,2014-08-10,7,0.0,0,0,1,0,1
42,2014-08-11,1,8969.69,934,1,0,0,1
42,2014-08-12,2,8774.32,1047,1,0,0,1
42,2014-08-13,3,6573.75,809,1,0,0,1
42,2014-08-14,4,7436.56,742,1,0,0,1
42,2014-08-15,5,10238.82,1203,1,0,0,1
42,2014-08-16,6,9872.6,1246,1,0,0,1
42,2014-08-17,7,0.0,0,0,0,0,1
42,2014-08-18,1,9368.22,1215,1,1,0,1
42,2014-08-19,2,11410.93,1317,1,1,0,1
42,2014-08-20,3,6941.24,688,1,1,0,1
42,2014-08-21,4,9005.53,1029,1,1,0,1
42,2014-08-22,5,9922.45,1212,1,1,0,1
42,2014-08-23,6,12602.98,1513,1,1,0,1
42,2014-08-24,7,0.0,0,0,1,0,1
42,2014-08-25,1,8517.46,897,1,0,0,1
42,2014-08-26,2,7653.04,837,1,0,0,1
42,2014-08-27,3,6990.43,896,1,0,0,1
42,2014-08-28,4,9051.69,981,1,0,0,1
42,2014-08-29,5,8661.44,1135,1,0,0,1
42,2014-08-30,6,10391.31,1258,1,0,0,1
42,2014-08-31,7,0.0,0,0,0,0,1
42,2014-09-01,1,10124.01,1236,1,1,0,0
42,2014-09-02,2,8904.6,907,1,1,0,0
42,2014-09-03,3,8676.19,1085,1,1,0,0
42,2014-09-04,4,9185.44,1182,1,1,0,0
42,2014-09-05,5,10032.44,1115,1,1,0,0
42,2014-09-06,6,12739.41,1774,1,1,0,0
42,2014-09-07,7,0.0,0,0,1,0,0
42,2014-09-08,1,8326.78,934,1,0,0,0
42,2014-09-09,2,7542.68,974,1,0,0,0
42,2014-09-10,3,7433.1,840,1,0,0,0
42,2014-09-11,4,6387.12,745,1,0,0,0
42,2014-09-12,5,9571.91,1053,1,0,0,0
42,2014-09-13,6,10534.92,1183,1,0,0,0
42,2014-09-14,7,0.0,0,0,0,0,0
42,2014-09-15,1,10267.46,1313,1,1,0,0
42,2014-09-16,2,9559.64,1119,1,1,0,0
42,2014-09-17,3,0.0,0,0,1,0,0
42,2014-09-18,4,8964.05,1080,1,1,0,0
42,2014-09-19,5,10238.89,1130,1,1,0,0
42,2014-09-20,6,10393.69,1173,1,1,0,0
42,2014-09-21,7,0.0,0,0,1,0,0
42,2014-09-22,1,7937.14,807,1,0,0,0
42,2014-09-23,2,8908.67,1034,1,0,0,0
42,2014-09-24,3,6768.82,930,1,0,0,0
42,2014-09-25,4,7984.57,989,1,0,0,0
42,2014-09-26,5,8725.36,1197,1,0,0,0
42,2014-09-27,6,10005.49,1238,1,0,0,0
42,2014-09-28,7,0.0,0,0,0,0,0
42,2014-09-29,1,9931.64,1461,1,1,0,0
42,2014-09-30,2,8284.74,1060,1,1,0,0
42,2014-10-01,3,8325.82,1015,1,1,0,0
42,2014-10-02,4,8026.31,999,1,1,0,0
42,2014-10-03,5,9975.23,1456,1,1,a,0
42,2014-10-04,6,9697.81,1088,1,1,0,0
42,2014-10-05,7,0.0,0,0,1,0,0
42,2014-10-06,1,6937.88,876,1,0,0,0
42,2014-10-07,2,6767.76,859,1,0,0,0
42,2014-10-08,3,8527.99,1052,1,0,0,0
42,2014-10-09,4,7519.76,771,1,0,0,0
42,2014-10-10,5,6652.09,688,1,0,0,0
42,2014-10-11,6,8425.2,907,1,0,0,0
42,2014-10-12,7,0.0,0,0,0,0,0
42,2014-10-13,1,10155.04,1239,1,1,0,0
42,2014-10-14,2,8853.15,1175,1,1,0,0
42,2014-10-15,3,7970.37,982,1,1,0,0
42,2014-10-16,4,8092.1,1036,1,1,0,0
42,2014-10-17,5,7963.09,1070,1,1,0,0
42,2014-10-18,6,9018.17,1025,1,1,0,0
42,2014-10-19,7,0.0,0,0,1,0,0
42,2014-10-20,1,7933.93,872,1,0,0,0
42,2014-10-21,2,7634.64,1057,1,0,0,0
42,2014-10-22,3,5287.44,680,1,0,0,0
42,2014-10-23,4,7244.68,779,1,0,0,0
42,2014-10-24,5,7958.54,886,1,0,0,0
42,2014-10-25,6,9051.95,977,1,0,0,0
42,2014-10-26,7,0.0,0,0,0,0,0
42,2014-10-27,1,9557.64,1128,1,1,0,0
42,2014-10-28,2,7403.27,740,1,1,0,0
42,2014-10-29,3,8849.46,1271,1,1,0,0
42,2014-10-30,4,8568.49,1082,1,1,0,0
42,2014-10-31,5,8937.06,1076,1,1,0,0
42,2014-11-01,6,12347.2,1435,1,1,0,0
42,2014-11-02,7,0.0,0,0,1,0,0
42,2014-11-03,1,9379.82,1153,1,0,0,0
42,2014-11-04,2,7096.12,983,1,0,0,0
42,2014-11-05,3,10014.11,1179,1,0,0,0
42,2014-11-06,4,8939.27,1083,1,0,0,0
42,2014-11-07,5,9665.39,1031,1,0,0,0
42,2014-11-08,6,10741.68,1114,1,0,0,0
42,2014-11-09,7,0.0,0,0,0,0,0
42,2014-11-10,1,10711.05,1248,1,1,0,0
42,2014-11-11,2,0.0,0,0,1,0,0
42,2014-11-12,3,9223.36,1091,1,1,0,0
42,2014-11-13,4,9771.6,1220,1,1,0,0
42,2014-11-14,5,10967.86,1358,1,1,0,0
42,2014-11-15,6,12366.11,1387,1,1,0,0
42,2014-11-16,7,0.0,0,0,1,0,0
42,2014-11-17,1,9312.25,1115,1,0,0,0
42,2014-11-18,2,8427.58,962,1,0,0,0
42,2014-11-19,3,8466.47,848,1,0,0,0
42,2014-11-20,4,0.0,0,0,0,0,0
42,2014-11-21,5,9197.95,1117,1,0,0,0
42,2014-11-22,6,10572.19,1449,1,0,0,0
42,2014-11-23,7,0.0,0,0,0,0,0
42,2014-11-24,1,10744.49,1104,1,1,0,0
42,2014-11-25,2,10592.83,1142,1,1,0,0
42,2014-11-26,3,8121.96,924,1,1,0,0
42,2014-11-27,4,10087.42,1258,1,1,0,0
42,2014-11-28,5,10091.01,1067,1,1,0,0
42,2014-11-29,6,11848.54,1284,1,1,0,0
42,2014-11-30,7,0.0,0,0,1,0,0
42,2014-12-01,1,10855.64,1294,1,0,0,0
42,2014-12-02,2,10025.7,1196,1,0,0,0
42,2014-12-03,3,9452.93,1057,1,0,0,0
42,2014-12-04,4,8449.27,938,1,0,0,0
42,2014-12-05,5,11936.38,1323,1,0,0,0
42,2014-12-06,6,13105.13,1632,1,0,0,0
42,2014-12-07,7,0.0,0,0,0,0,0
42,2014-12-08,1,11128.94,1202,1,1,0,0
42,2014-12-09,2,10827.8,1505,1,1,0,0
42,2014-12-10,3,11299.66,1421,1,1,0,0
42,2014-12-11,4,11445.86,1466,1,1,0,0
42,2014-12-12,5,11659.99,1424,1,1,0,0
42,2014-12-13,6,14166.09,1521,1,1,0,0
42,2014-12-14,7,0.0,0,0,1,0,0
42,2014-12-15,1,11063.42,1178,1,0,0,0
42,2014-12-16,2,8790.94,918,1,0,0,0
42,2014-12-17,3,8176.66,991,1,0,0,0
42,2014-12-18,4,8772.78,928,1,0,0,0
42,2014-12-19,5,11639.49,1228,1,0,0,0
42,2014-12-20,6,16057.94,2160,1,0,c,0
42,2014-12-21,7,0.0,0,0,0,c,0
42,2014-12-22,1,15294.45,2136,1,1,c,0
42,2014-12-23,2,15881.44,1873,1,1,c,1
42,2014-12-24,3,13925.96,1463,1,1,c,1
42,2014-12-25,4,15596.91,1546,1,1,c,1
42,2014-12-26,5,16541.1,1877,1,1,c,1
42,2014-12-27,6,14118.53,1718,1,1,0,1
42,2014-12-28,7,0.0,0,0,1,0,1
42,2014-12-29,1,12255.61,1464,1,0,0,1
42,2014-12-30,2,9986.92,1591,1,0,0,1
42,2014-12-31,3,9185.92,885,1,0,0,1
42,2015-01-01,4,7076.75,847,1,0,a,1
42,2015-01-02,5,6126.67,837,1,0,0,1
42,2015-01-03,6,7463.93,886,1,0,0,1
42,2015-01-04,7,0.0,0,0,0,0,1
42,2015-01-05,1,5896.61,653,1,1,0,1
42,2015-01-06,2,6449.29,822,1,1,0,0
42,2015-01-07,3,4702.77,514,1,1,0,0
42,2015-01-08,4,6135.85,727,1,1,0,0
42,2015-01-09,5,8499.36,953,1,1,0,0
42,2015-01-10,6,8820.91,1064,1,1,0,0
42,2015-01-11,7,0.0,0,0,1,0,0
42,2015-01-12,1,4724.07,476,1,0,0,0
42,2015-01-13,2,4002.49,529,1,0,0,0
42,2015-01-14,3,4535.78,513,1,0,0,0
42,2015-01-15,4,6416.5,814,1,0,0,0
42,2015-01-16,5,6197.14,825,1,0,0,0
42,2015-01-17,6,6024.19,626,1,0,0,0
42,2015-01-18,7,0.0,0,0,0,0,0
42,2015-01-19,1,7029.9,897,1,1,0,0
42,2015-01-20,2,5490.03,577,1,1,0,0
42,2015-01-21,3,4952.15,720,1,1,0,0
42,2015-01-22,4,6492.57,790,1,1,0,0
42,2015-01-23,5,7942.37,915,1,1,0,0
42,2015-01-24,6,7864.94,831,1,1,0,0
42,2015-01-25,7,0.0,0,0,1,0,0
42,2015-01-26,1,5946.71,805,1,0,0,0
42,2015-01-27,2,5400.6,642,1,0,0,0
42,2015-01-28,3,4303.55,460,1,0,0,0
42,2015-01-29,4,6318.06,771,1,0,0,0
42,2015-01-30,5,4081.24,558,1,0,0,0
42,2015-01-31,6,6560.76,705,1,0,0,0
42,2015-02-01,7,0.0,0,0,0,0,0
42,2015-02-02,1,7964.42,948,1,1,0,0
42,2015-02-03,2,7935.4,1082,1,1,0,0
42,2015-02-04,3,7244.49,1047,1,1,0,0
42,2015-02-05,4,7621.48,890,1,1,0,0
42,2015-02-06,5,7678.24,849,1,1,0,0
42,2015-02-07,6,9254.0,1116,1,1,0,0
42,2015-02-08,7,0.0,0,0,1,0,0
42,2015-02-09,1,5092.87,709,1,0,0,0
42,2015-02-10,2,6518.87,759,1,0,0,0
42,2015-02-11,3,5127.94,625,1,0,0,0
42,2015-02-12,4,5887.54,769,1,0,0,0
42,2015-02-13,5,5599.19,716,1,0,0,0
42,2015-02-14,6,6793.55,844,1,0,0,0
42,2015-02-15,7,0.0,0,0,0,0,0
42,2015-02-16,1,8091.74,1008,1,1,0,0
42,2015-02-17,2,5815.68,647,1,1,0,0
42,2015-02-18,3,6571.52,737,1,1,0,0
42,2015-02-19,4,0.0,0,0,1,0,0
42,2015-02-20,5,8247.17,1155,1,1,0,0
42,2015-02-21,6,9399.89,1362,1,1,0,0
42,2015-02-22,7,0.0,0,0,1,0,0
42,2015-02-23,1,7371.57,905,1,0,0,0
42,2015-02-24,2,5895.48,669,1,0,0,0
42,2015-02-25,3,5007.03,492,1,0,0,0
42,2015-02-26,4,5039.83,670,1,0,0,0
42,2015-02-27,5,5747.17,607,1,0,0,0
42,2015-02-28,6,7329.19,961,1,0,0,0
42,2015-03-01,7,0.0,0,0,0,0,0
42,2015-03-02,1,8312.52,964,1,1,0,0
42,2015-03-03,2,7283.71,899,1,1,0,0
42,2015-03-04,3,7835.78,887,1,1,0,0
42,2015-03-05,4,8383.16,906,1,1,0,0
42,2015-03-06,5,9226.85,841,1,1,0,0
42,2015-03-07,6,10315.03,1079,1,1,0,0
42,2015-03-08,7,0.0,0,0,1,0,0
42,2015-03-09,1,7226.5,896,1,0,0,0
42,2015-03-10,2,7072.11,836,1,0,0,0
42,2015-03-11,3,6997.83,822,1,0,0,0
42,2015-03-12,4,6951.28,958,1,0,0,0
42,2015-03-13,5,8688.0,988,1,0,0,0
42,2015-03-14,6,9242.52,1141,1,0,0,0
42,2015-03-15,7,0.0,0,0,0,0,0
42,2015-03-16,1,0.0,0,0,1,0,0
42,2015-03-17,2,7899.75,879,1,1,0,0
42,2015-03-18,3,7941.04,969,1,1,0,0
